Case_ID,Person_ID,Age_Group,Gender,Last_Latitude,Last_Longitude,Last_Seen_Time,Day,Hour,Weather,Usual_Area,Average_Distance,Average_Speed,Previous_Area,Time_Since_Last_Seen,Target_Area
SYN-158,FICTIONAL_0,26-40,Not used for prediction,39.925477,116.638166,2009-04-14 13:08:56,Tuesday,13,Rain,1,0.020627269983875002,12.814023047796102,3,5,0
SYN-159,FICTIONAL_0,26-40,Not used for prediction,40.00198,116.326601,2009-05-12 01:53:04,Tuesday,1,Cloudy,1,0.020627269983875002,12.814023047796102,1,12,3
SYN-160,FICTIONAL_0,41-60,Not used for prediction,39.993326,116.313969,2009-05-02 13:36:29,Saturday,13,Clear,1,0.020627269983875002,12.814023047796102,1,16,1
SYN-161,FICTIONAL_0,18-25,Not used for prediction,39.985353,116.348658,2009-04-29 13:08:05,Wednesday,13,Cloudy,1,0.020627269983875002,12.814023047796102,1,4,1
SYN-162,FICTIONAL_0,26-40,Not used for prediction,39.995235,116.326431,2009-05-10 05:31:11,Sunday,5,Cloudy,1,0.020627269983875002,12.814023047796102,1,8,3
SYN-163,FICTIONAL_0,18-25,Not used for prediction,39.969374,116.462876,2009-04-29 13:28:30,Wednesday,13,Cloudy,1,0.020627269983875002,12.814023047796102,1,17,0
SYN-164,FICTIONAL_0,18-25,Not used for prediction,39.937896,116.319146,2009-04-30 07:48:12,Thursday,7,Cloudy,1,0.020627269983875002,12.814023047796102,0,23,3
SYN-165,FICTIONAL_0,41-60,Not used for prediction,39.995697,116.324647,2009-04-16 05:21:38,Thursday,5,Cloudy,1,0.020627269983875002,12.814023047796102,1,13,0
SYN-166,FICTIONAL_0,18-25,Not used for prediction,39.997455,116.318869,2009-04-25 04:57:15,Saturday,4,Rain,1,0.020627269983875002,12.814023047796102,1,12,1
SYN-167,FICTIONAL_0,41-60,Not used for prediction,39.991641,116.329028,2009-04-15 09:20:13,Wednesday,9,Rain,1,0.020627269983875002,12.814023047796102,1,4,2
SYN-168,FICTIONAL_0,26-40,Not used for prediction,40.009771,116.322598,2009-04-20 09:47:07,Monday,9,Clear,1,0.020627269983875002,12.814023047796102,1,8,2
SYN-169,FICTIONAL_0,26-40,Not used for prediction,39.924519,116.633273,2009-04-25 12:54:27,Saturday,12,Rain,1,0.020627269983875002,12.814023047796102,3,15,0
SYN-170,FICTIONAL_0,18-25,Not used for prediction,39.939065,116.31856,2009-04-30 05:33:52,Thursday,5,Rain,1,0.020627269983875002,12.814023047796102,0,10,0
SYN-171,FICTIONAL_0,41-60,Not used for prediction,39.994972,116.31826,2009-04-25 07:39:12,Saturday,7,Rain,1,0.020627269983875002,12.814023047796102,1,6,0
SYN-172,FICTIONAL_0,41-60,Not used for prediction,40.079356,116.586234,2009-04-29 14:50:10,Wednesday,14,Cloudy,1,0.020627269983875002,12.814023047796102,2,8,3
SYN-173,FICTIONAL_0,26-40,Not used for prediction,39.993372,116.326699,2009-04-13 21:54:45,Monday,21,Clear,1,0.020627269983875002,12.814023047796102,1,11,0
SYN-174,FICTIONAL_0,18-25,Not used for prediction,39.906698,116.607945,2009-04-26 07:29:55,Sunday,7,Clear,1,0.020627269983875002,12.814023047796102,3,6,0
SYN-175,FICTIONAL_0,26-40,Not used for prediction,39.985445,116.35041,2009-04-29 13:08:15,Wednesday,13,Cloudy,1,0.020627269983875002,12.814023047796102,1,14,1
SYN-176,FICTIONAL_0,26-40,Not used for prediction,39.995985,116.309377,2009-05-01 07:16:19,Friday,7,Cloudy,1,0.020627269983875002,12.814023047796102,1,16,0
SYN-177,FICTIONAL_0,18-25,Not used for prediction,39.937526,116.322997,2009-04-30 07:59:27,Thursday,7,Cloudy,1,0.020627269983875002,12.814023047796102,0,8,1
SYN-178,FICTIONAL_0,18-25,Not used for prediction,40.009708,116.315666,2009-05-02 13:51:45,Saturday,13,Cloudy,1,0.020627269983875002,12.814023047796102,1,14,0
SYN-179,FICTIONAL_0,26-40,Not used for prediction,39.9245,116.720774,2009-04-25 13:06:57,Saturday,13,Cloudy,1,0.020627269983875002,12.814023047796102,3,16,0
SYN-180,FICTIONAL_0,41-60,Not used for prediction,39.998299,116.319535,2009-04-24 07:54:59,Friday,7,Rain,1,0.020627269983875002,12.814023047796102,1,13,2
SYN-181,FICTIONAL_0,18-25,Not used for prediction,39.991662,116.331696,2009-05-01 10:31:44,Friday,10,Cloudy,1,0.020627269983875002,12.814023047796102,1,22,3
SYN-182,FICTIONAL_0,41-60,Not used for prediction,39.993091,116.326836,2009-05-08 10:22:01,Friday,10,Rain,1,0.020627269983875002,12.814023047796102,1,13,2
SYN-183,FICTIONAL_0,18-25,Not used for prediction,39.999847,116.325552,2009-04-27 14:00:24,Monday,14,Clear,1,0.020627269983875002,12.814023047796102,1,20,3
SYN-184,FICTIONAL_0,26-40,Not used for prediction,40.003318,116.321518,2009-04-22 04:22:40,Wednesday,4,Cloudy,1,0.020627269983875002,12.814023047796102,1,21,0
SYN-185,FICTIONAL_0,18-25,Not used for prediction,40.004361,116.318516,2009-04-27 01:02:45,Monday,1,Clear,1,0.020627269983875002,12.814023047796102,1,3,2
SYN-186,FICTIONAL_0,41-60,Not used for prediction,39.999747,116.322556,2009-04-14 10:34:11,Tuesday,10,Rain,1,0.020627269983875002,12.814023047796102,1,21,0
SYN-187,FICTIONAL_0,26-40,Not used for prediction,39.881087,116.269607,2009-04-14 05:25:25,Tuesday,5,Clear,1,0.020627269983875002,12.814023047796102,0,7,0
SYN-188,FICTIONAL_0,41-60,Not used for prediction,39.999874,116.325999,2009-04-23 18:12:46,Thursday,18,Cloudy,1,0.020627269983875002,12.814023047796102,1,5,3
SYN-189,FICTIONAL_0,41-60,Not used for prediction,39.999817,116.323154,2009-04-22 04:20:35,Wednesday,4,Clear,1,0.020627269983875002,12.814023047796102,1,18,1
SYN-190,FICTIONAL_0,41-60,Not used for prediction,39.78722,116.281563,2009-04-13 13:14:33,Monday,13,Cloudy,1,0.020627269983875002,12.814023047796102,0,20,0
SYN-191,FICTIONAL_0,41-60,Not used for prediction,39.999692,116.327517,2009-05-04 08:18:27,Monday,8,Cloudy,1,0.020627269983875002,12.814023047796102,1,9,2
SYN-192,FICTIONAL_0,41-60,Not used for prediction,39.999226,116.326594,2009-04-16 08:39:02,Thursday,8,Clear,1,0.020627269983875002,12.814023047796102,1,15,2
SYN-193,FICTIONAL_0,26-40,Not used for prediction,39.992141,116.327229,2009-04-15 09:21:53,Wednesday,9,Cloudy,1,0.020627269983875002,12.814023047796102,1,9,3
SYN-194,FICTIONAL_0,26-40,Not used for prediction,40.000009,116.327296,2009-05-10 06:18:31,Sunday,6,Clear,1,0.020627269983875002,12.814023047796102,1,24,0
SYN-195,FICTIONAL_0,41-60,Not used for prediction,39.908346,116.367556,2009-05-02 10:41:07,Saturday,10,Cloudy,1,0.020627269983875002,12.814023047796102,0,8,2
SYN-196,FICTIONAL_0,41-60,Not used for prediction,40.00668,116.321397,2009-05-01 05:57:11,Friday,5,Clear,1,0.020627269983875002,12.814023047796102,1,17,3
SYN-197,FICTIONAL_0,26-40,Not used for prediction,39.901537,116.410017,2009-04-25 03:21:30,Saturday,3,Rain,1,0.020627269983875002,12.814023047796102,0,16,0
SYN-198,FICTIONAL_0,41-60,Not used for prediction,39.773721,116.292005,2009-04-13 08:39:13,Monday,8,Rain,1,0.020627269983875002,12.814023047796102,0,6,1
SYN-199,FICTIONAL_0,41-60,Not used for prediction,40.007749,116.319736,2009-04-27 22:33:42,Monday,22,Cloudy,1,0.020627269983875002,12.814023047796102,1,4,3
SYN-200,FICTIONAL_0,41-60,Not used for prediction,40.00695,116.321236,2009-04-16 11:36:21,Thursday,11,Cloudy,1,0.020627269983875002,12.814023047796102,1,21,2
